0,0,0
-1.5675,1.74552,0.182644
-1.73298,1.91342,0.237363
-1.77775,1.92131,0.239549
-1.78098,1.92162,0.23555
-1.78182,1.94128,0.232745
-1.77947,1.93362,0.229607
-1.78298,1.93718,0.231926
-1.79113,1.94356,0.228404
-1.80421,1.93845,0.222014
-1.80662,1.94748,0.231282
-1.8078,1.95075,0.236583
-1.79284,1.96298,0.234044
-1.7905,1.96808,0.23599
-1.79272,1.95898,0.229904
-1.8063,1.96758,0.233566
-1.80434,1.96365,0.231999
-1.79377,1.96168,0.230915
-1.79787,1.96365,0.231015
-1.81201,1.96282,0.229824
-1.80772,1.96349,0.230546
-1.80786,1.96201,0.23071
-1.80937,1.95994,0.231064
-1.80763,1.96434,0.228394
-1.81432,1.96569,0.227555
-1.81275,1.96247,0.222185
-1.81506,1.96509,0.220755
-1.8219,1.9679,0.224326
-1.81983,1.96541,0.222545
-1.81901,1.96471,0.219135
-1.81899,1.96849,0.219468
-1.81888,1.96334,0.219021
-1.82424,1.96381,0.217007
-1.82541,1.96698,0.216186
-1.82434,1.96741,0.216108
-1.8262,1.96743,0.217766
-1.82601,1.96867,0.216986
-1.82443,1.97117,0.21775
-1.8265,1.97312,0.21645
-1.8241,1.96324,0.214533
-1.83043,1.96617,0.215309
-1.85033,1.98246,0.217743
-1.83377,1.96877,0.214321
-1.83909,1.97397,0.213273
-1.83645,1.97212,0.215364
-1.83782,1.97107,0.214662
-1.83613,1.96871,0.213637
-1.83823,1.96805,0.212379
-1.8421,1.96715,0.211385
-1.83818,1.96411,0.211881
-1.83769,1.96531,0.210397
-1.83966,1.96662,0.209387
-1.83736,1.96809,0.210006
-1.83911,1.96846,0.21008
-1.84025,1.96726,0.210691
-1.8386,1.96617,0.210699
-1.8412,1.96726,0.212901
-1.84281,1.96629,0.213357
-1.83953,1.96555,0.212102
-1.84276,1.96675,0.212178
-1.84575,1.96655,0.212865
-1.84339,1.96462,0.212949
-1.84533,1.96616,0.21218
-1.84426,1.96457,0.212569
-1.84263,1.96123,0.211466
-1.84187,1.96182,0.211305
-1.84295,1.96268,0.211826
-1.84149,1.96178,0.212723
-1.84183,1.96301,0.213509
-1.8414,1.96276,0.212579
-1.84165,1.96198,0.2118
-1.84093,1.96245,0.212659
-1.84117,1.96344,0.211812
-1.843,1.96238,0.211557
-1.84197,1.96365,0.211831
-1.84222,1.96453,0.211082
-1.84252,1.96411,0.211556
-1.84187,1.96277,0.209826
-1.84295,1.96313,0.209379
-1.843,1.96274,0.210886
-1.84259,1.96443,0.210279
-1.84215,1.96313,0.209421
-1.84154,1.9611,0.209558
-1.84147,1.96205,0.20931
-1.84165,1.96129,0.208856
-1.8426,1.96114,0.208961
-1.84202,1.95985,0.208564
-1.84237,1.95921,0.209466
-1.84096,1.96117,0.210636
-1.83961,1.96163,0.211461
-1.83965,1.9626,0.212181
-1.83936,1.96239,0.213605
-1.84074,1.96244,0.212629
-1.84064,1.962,0.212668
-1.83972,1.96216,0.21182
-1.83974,1.9632,0.211947
-1.83928,1.96239,0.212139
-1.83859,1.96244,0.213072
-1.83828,1.96417,0.212811
-1.83913,1.96436,0.213089
-1.83937,1.96386,0.213869
-1.84009,1.96382,0.212477
-1.83945,1.96345,0.212261
-1.84055,1.96512,0.211036
-1.83952,1.96506,0.211118
-1.8399,1.9642,0.210599
-1.84018,1.96393,0.2088
-1.83913,1.96277,0.20854
-1.83896,1.96288,0.207431
-1.8381,1.96214,0.206722
-1.83848,1.96454,0.206049
-1.83825,1.96428,0.205174
-1.83872,1.96509,0.205874
-1.83863,1.96538,0.206188
-1.83792,1.96526,0.207305
-1.8382,1.96495,0.207823
-1.83981,1.96471,0.207893
-1.83925,1.96377,0.20744
-1.83909,1.96362,0.207178
-1.83858,1.9628,0.207004
-1.83819,1.96278,0.207295
-1.83774,1.96333,0.20728
-1.83788,1.96436,0.206609
-1.83792,1.96459,0.206692
-1.83838,1.96464,0.207193
-1.83803,1.96572,0.207238
-1.83846,1.9666,0.208518
-1.83917,1.96609,0.208192
-1.83911,1.96618,0.207545
-1.83952,1.96697,0.207108
-1.83816,1.96667,0.207388
-1.83758,1.96598,0.206669
-1.83856,1.96557,0.207158
-1.83815,1.96451,0.206577
-1.83879,1.96595,0.206018
-1.83867,1.96517,0.205178
-1.83763,1.96515,0.205765
-1.83825,1.9648,0.206502
-1.83782,1.9642,0.207387
-1.83775,1.96629,0.208002
-1.83769,1.96693,0.208258
-1.83731,1.96683,0.208946
-1.83738,1.96523,0.208742
-1.83853,1.96532,0.208343
-1.83887,1.96561,0.208019
-1.8389,1.96688,0.208449
-1.84045,1.96741,0.209042
-1.83958,1.96767,0.209726
-1.8396,1.96861,0.209432
-1.84054,1.96987,0.208469
-1.83952,1.96943,0.209253
-1.83974,1.96936,0.208505
-1.83947,1.96993,0.208562
-1.83955,1.96875,0.207977
-1.84035,1.96785,0.208455
-1.84033,1.96838,0.208401
-1.83996,1.96882,0.208458
-1.84041,1.9681,0.208541
-1.84029,1.9674,0.207852
-1.83859,1.96846,0.207612
-1.83972,1.96895,0.206963
-1.83864,1.967,0.207336
-1.83852,1.96699,0.207117
-1.83912,1.96832,0.206558
-1.83802,1.96753,0.206552
-1.83756,1.96741,0.208201
-1.83836,1.9675,0.208695
-1.83905,1.96833,0.209182
-1.83926,1.96817,0.209419
-1.83889,1.96782,0.209261
-1.83772,1.96769,0.208712
-1.83906,1.96816,0.208548
-1.83889,1.96918,0.209047
-1.83856,1.96839,0.208961
-1.83902,1.96865,0.209683
-1.83816,1.96755,0.210612
-1.83857,1.96716,0.210704
-1.83908,1.96811,0.211352
-1.83923,1.96733,0.211617
-1.83885,1.96791,0.212441
-1.83857,1.96857,0.212975
-1.83828,1.96913,0.212367
-1.83844,1.96891,0.21246
-1.83883,1.96833,0.212413
-1.8385,1.96814,0.212931
-1.83824,1.9674,0.213098
-1.83854,1.96688,0.213024
-1.83896,1.96687,0.21295
-1.8375,1.9662,0.211976
-1.83746,1.96747,0.211781
-1.83759,1.96688,0.211205
-1.83625,1.967,0.211627
-1.83612,1.96678,0.211436
-1.83715,1.96788,0.21204
-1.83744,1.96798,0.211344
-1.83711,1.96849,0.210972
-1.83734,1.96891,0.210736
-1.83648,1.96966,0.210951
-1.83645,1.97054,0.210268
-1.83681,1.97057,0.210356
-1.83646,1.97005,0.209785
-1.83684,1.96966,0.209884
-1.8372,1.96985,0.210421
-1.8379,1.97007,0.210768
-1.83793,1.96927,0.210666
-1.83786,1.96962,0.210442
-1.83761,1.96971,0.212461
-1.83736,1.96988,0.212134
-1.83698,1.96955,0.212932
-1.83595,1.97042,0.212652
-1.83718,1.97014,0.212349
-1.83602,1.96877,0.212232
