 
84.074	0.2307	-0.5219	-52.6245	2414	2154	1972	2200 
84.084	0.2307	-0.5219	-52.6245	2428	2079	1970	2196 
84.084	0.2362	-0.5219	-52.6245	2422	2088	1981	2203 
84.127	0.2362	-0.5219	-52.6245	2436	2088	1980	2202 
84.139	0.2362	-0.5219	-52.6245	2429	2091	1974	2199 
84.139	0.2362	-0.5219	-52.6245	2423	2089	1980	2201 
84.139	0.2362	-0.5219	-52.6245	2427	2093	1983	2205 
84.150	0.2307	-0.5219	-52.6245	2427	2090	1983	2201 
84.150	0.2307	-0.5219	-52.6245	2414	2085	1979	2203 
84.160	0.2307	-0.5219	-52.6245	2409	2108	1987	2208 
84.171	0.2307	-0.5219	-52.6245	2409	2109	2002	2218 
84.181	0.2307	-0.5219	-52.6245	2423	2117	1997	2193 
84.192	0.2252	-0.5219	-52.6245	2427	2162	2018	2194 
84.203	0.2252	-0.5219	-52.6245	2413	2157	1974	2201 
84.213	0.2307	-0.5219	-52.6245	2424	2159	2013	2192 
84.225	0.2307	-0.5219	-52.6245	2425	2155	1969	2187 
84.235	0.2307	-0.5164	-52.6245	2421	2155	1962	2194 
84.236	0.2307	-0.5164	-52.6245	2421	2157	1963	2197 
84.250	0.2307	-0.5219	-52.6245	2419	2086	1969	2195 
84.262	0.2307	-0.5219	-52.6245	2419	2086	1975	2200 
84.273	0.2307	-0.5219	-52.6245	2402	2103	1983	2216 
84.286	0.2252	-0.5219	-52.6245	2417	2110	1988	2209 
84.297	0.2252	-0.5219	-52.6245	2422	2114	1979	2215 
84.297	0.2252	-0.5219	-52.6245	2402	2104	1999	2213 
84.338	0.2252	-0.5219	-52.6245	2420	2111	2002	2188 
84.349	0.2252	-0.5219	-52.6245	2417	2110	2002	2190 
84.349	0.2252	-0.5219	-52.6245	2422	2157	2013	2192 
84.349	0.2197	-0.5219	-52.6245	2418	2160	1975	2200 
84.360	0.2197	-0.5219	-52.6245	2421	2158	1972	2200 
84.370	0.2252	-0.5219	-52.6245	2437	2092	1973	2199 
84.370	0.2252	-0.5219	-52.6245	2430	2083	1980	2201 
84.398	0.2252	-0.5219	-52.6245	2430	2090	1980	2216 
84.408	0.2252	-0.5219	-52.6245	2413	2112	1980	2213 
84.408	0.2252	-0.5164	-52.6245	2434	2112	1991	2212 
84.408	0.2252	-0.5164	-52.6245	2433	2110	2002	2188 
84.419	0.2252	-0.5164	-52.6245	2416	2155	1971	2202 
84.429	0.2252	-0.5219	-52.6245	2448	2092	1973	2202 
84.440	0.2252	-0.5219	-52.6245	2415	2081	1974	2199 
84.451	0.2252	-0.5219	-52.6245	2426	2087	1980	2205 
84.462	0.2252	-0.5219	-52.6245	2421	2092	1982	2205 
84.472	0.2252	-0.5219	-52.6245	2425	2115	1983	2216 
84.483	0.2252	-0.5219	-52.6245	2418	2109	2000	2213 
84.494	0.2307	-0.5164	-52.6245	2436	2158	2014	2192 
84.533	0.2307	-0.5164	-52.6245	2419	2159	1974	2201 
84.533	0.2307	-0.5164	-52.6245	2427	2093	1985	2199 
84.544	0.2252	-0.5219	-52.6245	2408	2081	1973	2201 
84.545	0.2252	-0.5219	-52.6245	2428	2089	1981	2201 
84.545	0.2252	-0.5219	-52.6245	2431	2094	1983	2218 
84.558	0.2252	-0.5219	-52.6245	2438	2114	1996	2217 
84.558	0.2252	-0.5219	-52.6245	2410	2110	2001	2192 
84.571	0.2252	-0.5164	-52.6245	2428	2162	2016	2193 
84.595	0.2307	-0.5164	-52.6245	2434	2157	2014	2195 
84.595	0.2307	-0.5164	-52.6245	2417	2114	1995	2193 
84.606	0.2307	-0.5164	-52.6245	2427	2163	2017	2196 
84.619	0.2307	-0.5164	-52.6245	2413	2153	1971	2198 
84.620	0.2307	-0.5164	-52.6245	2427	2091	1980	2202 
84.632	0.2307	-0.5219	-52.6245	2428	2091	1982	2200 
84.643	0.2307	-0.5219	-52.6245	2427	2091	1979	2215 
84.643	0.2362	-0.5164	-52.6245	2428	2091	1984	2205 
84.669	0.2362	-0.5164	-52.6245	2412	2109	1988	2208 
84.683	0.2362	-0.5164	-52.6245	2427	2114	1995	2215 
84.699	0.2362	-0.5164	-52.6245	2420	2115	1996	2215 
84.700	0.2362	-0.5164	-52.6245	2433	2109	2002	2217 
84.700	0.2362	-0.5164	-52.6245	2421	2108	2000	2189 
84.748	0.2362	-0.5164	-52.6245	2406	2149	1968	2196 
84.759	0.2362	-0.5164	-52.6245	2419	2155	1969	2194 
84.759	0.2417	-0.5164	-52.6245	2429	2160	1969	2197 
84.760	0.2417	-0.5164	-52.6245	2419	2153	1970	2196 
84.760	0.2472	-0.5164	-52.6245	2421	2156	1969	2196 
84.760	0.2417	-0.5164	-52.6245	2430	2087	1969	2198 
84.772	0.2417	-0.5164	-52.6245	2419	2088	1981	2201 
84.783	0.2417	-0.5164	-52.6245	2419	2087	1978	2202 
84.794	0.2417	-0.5109	-52.6245	2423	2091	1980	2201 
84.806	0.2472	-0.5109	-52.6245	2426	2092	1982	2215 
84.817	0.2417	-0.5109	-52.6245	2414	2112	1980	2215 
84.818	0.2417	-0.5109	-52.6245	2427	2117	1982	2214 
84.828	0.2417	-0.5109	-52.6245	2433	2108	1988	2212 
84.839	0.2417	-0.5109	-52.6245	2426	2115	1981	2214 
84.849	0.2417	-0.5109	-52.6245	2437	2110	2002	2217 
84.860	0.2417	-0.5109	-52.6245	2426	2115	1995	2215 
84.870	0.2417	-0.5109	-52.6245	2426	2113	1994	2192 
84.881	0.2417	-0.5109	-52.6245	2427	2161	2015	2189 
84.892	0.2417	-0.5054	-52.6245	2428	2161	1972	2197 
84.904	0.2417	-0.5109	-52.6245	2425	2089	1972	2196 
84.942	0.2417	-0.5109	-52.6245	2431	2093	1983	2204 
84.953	0.2417	-0.5109	-52.6245	2425	2090	1982	2202 
